Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
80,779,2,8,6,2,4.0,2.828427125,2,2,2.0,0.0,12836.97047,3851.091142,389.5,482.9539316,731,48,779,779.0,0.0,779,779,0,0.0,0.0,0,0,44,24,2567.394095,1283.697047,2,6,3.0,2.0,4.0,0,1,0,4.0,8,1024,29200,1,20,0.0,0,0,0.0,0,0,Port Scanning
80,718,2,8,6,2,4.0,2.828427125,2,2,2.0,0.0,13927.5766,4178.272981,359.0,267.2863633,548,170,718,718.0,0.0,718,718,0,0.0,0.0,0,0,44,24,2785.51532,1392.75766,2,6,3.0,2.0,4.0,0,1,0,4.0,8,1024,29200,1,20,0.0,0,0,0.0,0,0,Port Scanning
80,6033004,6,36,6,6,6.0,0.0,0,0,0.0,0.0,5.967176551,0.994529425,1206600.8,2696652.872,6030520,191,6033004,1206600.8,2696652.872,6030520,191,0,0.0,0.0,0,0,120,0,0.994529425,0.0,6,6,6.0,0.0,0.0,0,0,1,7.0,36,256,-1,5,20,2484.0,2484,2484,6030520.0,6030520,6030520,DDoS
53,147,2,88,44,44,44.0,0.0,105,105,105.0,0.0,2027210.884,27210.88435,49.0,78.80989786,140,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,40,40,13605.44218,13605.44218,44,105,68.4,33.41107601,1116.3,0,0,0,85.5,88,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,5158948,4,24,6,6,6.0,0.0,0,0,0.0,0.0,4.652111244,0.775351874,1719649.333,2977945.843,5158285,260,5158948,1719649.333,2977945.843,5158285,260,0,0.0,0.0,0,0,80,0,0.775351874,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,663.0,663,663,5158285.0,5158285,5158285,DDoS
80,515530,4,231,231,0,57.75,115.5,0,0,0.0,0.0,448.0825558,11.63850794,103106.0,227699.2851,510413,59,515530,171843.3333,293267.7999,510472,536,5033,5033.0,0.0,5033,5033,136,72,7.759005296,3.879502648,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,892,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4484.304933,297.3333333,419.0851147,781,42,892,446.0,571.3422792,850,42,0,0.0,0.0,0,0,104,40,3363.2287,1121.076233,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Port Scanning
80,5035408,4,24,6,6,6.0,0.0,0,0,0.0,0.0,4.766247343,0.794374557,1678469.333,2906535.985,5034648,334,5035408,1678469.333,2906535.985,5034648,334,0,0.0,0.0,0,0,80,0,0.794374557,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,760.0,760,760,5034648.0,5034648,5034648,DDoS
80,5738475,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.697049303,1912825.0,3312490.018,5737759,151,5738475,2869237.5,4056702.009,5737759,716,0,0.0,0.0,0,0,104,40,0.522786977,0.174262326,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
21,8923609,9,96,19,0,10.66666667,8.231038817,34,0,12.53333333,14.54975045,31.82568846,2.6894948,387983.0,1003512.23,3096709,3,5786370,723296.25,1327429.706,3011015,42,8923544,637396.0,1238156.749,3096709,3,296,488,1.00856055,1.68093425,0,34,11.36,12.34868414,152.49,0,1,0,11.83333333,96,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
21,9711548,9,104,23,0,11.55555556,9.275116052,34,0,12.53333333,14.54975045,30.0672972,2.471284701,422241.2174,1098758.339,3364590,2,6416918,802114.75,1486759.301,3408791,3,9711454,693675.2857,1356582.3,3364590,2,296,488,0.926731763,1.544552938,0,34,11.68,12.58213019,158.31,0,1,0,12.16666667,104,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
52174,32,1,6,6,6,6.0,0.0,6,6,6.0,0.0,375000.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,31250.0,31250.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots
80,549767,4,231,231,0,57.75,115.5,0,0,0.0,0.0,420.1780027,10.91371436,109953.4,245382.5855,548907,43,549767,183255.6667,316700.6108,548950,275,795,795.0,0.0,795,795,136,72,7.27580957,3.637904785,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,773,2,8,6,2,4.0,2.828427125,2,2,2.0,0.0,12936.61061,3880.983182,386.5,480.1255044,726,47,773,773.0,0.0,773,773,0,0.0,0.0,0,0,44,24,2587.322122,1293.661061,2,6,3.0,2.0,4.0,0,1,0,4.0,8,1024,29200,1,20,0.0,0,0,0.0,0,0,Port Scanning
80,137228,3,26,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,84771.32947,65.58428309,17153.5,48078.43517,136139,3,958,479.0,673.1656557,955,3,137199,27439.8,60766.15527,136139,3,72,132,21.8614277,43.72285539,0,4380,1163.3,1903.962654,3625073.789,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,5655292,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.707302116,1885097.333,3264311.013,5654399,136,5655292,2827646.0,3997632.43,5654399,893,0,0.0,0.0,0,0,104,40,0.530476587,0.176825529,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
53,163,2,64,32,32,32.0,0.0,79,79,79.0,0.0,1361963.19,24539.8773,54.33333333,91.51138363,160,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,64,64,12269.93865,12269.93865,32,79,50.8,25.7429602,662.7,0,0,0,63.5,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5056176,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.791111702,1685392.0,2918426.819,5055301,127,5056176,2528088.0,3574018.9,5055301,875,0,0.0,0.0,0,0,104,40,0.593333776,0.197777925,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,6037912,5,30,6,6,6.0,0.0,0,0,0.0,0.0,4.968605041,0.82810084,1509478.0,3016285.59,6033906,3,6037912,1509478.0,3016285.59,6033906,3,0,0.0,0.0,0,0,100,0,0.82810084,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,4006.0,4006,4006,6033906.0,6033906,6033906,DDoS
80,69,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,14492.75362,14492.75362,0,0,0.0,0.0,0.0,0,0,1,0.0,0,237,235,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,17066381,4,239,231,0,59.75,114.2289368,0,0,0.0,0.0,14.00414066,0.410163115,2844396.833,6966959.814,17100000,9,17100000,5688790.667,9852689.036,17100000,205,17100000,8533162.0,12100000.0,17100000,671,136,104,0.234378923,0.175784192,0,231,29.875,81.31497402,6612.125,0,1,0,34.14285714,239,29200,235,2,32,728.0,728,728,17100000.0,17100000,17100000,DoS
80,674102,3,26,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,17257.03232,13.35109523,84262.75,237465.7968,671959,16,1789,894.5,1242.386615,1773,16,673992,134798.4,300282.7586,671959,46,72,132,4.450365078,8.900730157,0,5840,1163.3,2138.329153,4572451.567,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
8080,68082,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5008.66602,102.817191,11347.0,25980.81016,64346,19,68082,22694.0,38734.2468,67419,19,64969,32484.5,45058.96542,64346,623,92,72,58.75268059,44.06451044,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots
52252,35,1,6,6,6,6.0,0.0,6,6,6.0,0.0,342857.1429,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,28571.42857,28571.42857,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots
3268,55091905,24,3204,1305,0,133.5,364.3575645,2910,0,540.7692308,876.0522391,185.7623184,0.671605021,1530330.694,9177727.069,55100000,2,55100000,2395300.217,11500000.0,55100000,3,55100000,4590978.083,15900000.0,55100000,2,792,432,0.435635689,0.235969332,0,2910,269.3157895,609.3011551,371247.8976,0,1,0,276.5945946,3204,65535,2081,10,32,24456.0,24456,24456,55100000.0,55100000,55100000,Normal Traffic
80,14457,3,26,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,804662.1014,553.3651518,2065.285714,5015.481523,13429,3,786,393.0,486.4894655,737,49,14350,3587.5,6568.112337,13429,3,72,112,207.5119319,345.8532199,0,7215,1292.555556,2650.585648,7025604.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,5662798,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.706364592,1887599.333,3268666.259,5661930,79,5662798,2831399.0,4002975.329,5661930,868,0,0.0,0.0,0,0,104,40,0.529773444,0.176591148,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
53,200,2,46,23,23,23.0,0.0,23,23,23.0,0.0,460000.0,20000.0,66.66666667,30.59956427,102,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,64,64,10000.0,10000.0,23,23,23.0,0.0,0.0,0,0,0,28.75,46,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
21,8149089,9,99,23,0,11.0,8.717797887,34,0,12.53333333,14.54975045,35.21866064,2.945114478,354308.2174,929106.1993,3150916,8,4957758,619719.75,1154774.835,2778951,228,8149081,582077.2143,1148085.632,3150916,47,296,488,1.104417929,1.840696549,0,34,11.48,12.45364739,155.0933333,0,1,0,11.95833333,99,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
80,516049,4,231,231,0,57.75,115.5,0,0,0.0,0.0,447.6319109,11.62680288,103209.8,230382.8315,515331,27,516049,172016.3333,297376.4484,515397,125,691,691.0,0.0,691,691,136,72,7.751201921,3.87560096,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
21,8381214,9,100,23,0,11.11111111,8.823894328,34,0,12.53333333,14.54975045,34.3625637,2.863546975,364400.6087,958525.2456,3071018,3,5268801,658600.125,1242656.203,3094380,3,8381095,598649.6429,1184836.316,3071018,3,296,488,1.073830116,1.78971686,0,34,11.52,12.47704559,155.6766667,0,1,0,12.0,100,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
21,9650536,9,102,22,0,11.33333333,8.93028555,34,0,12.53333333,14.54975045,30.05014437,2.486908499,419588.5217,1089683.458,3255366,3,6354905,794363.125,1468354.832,3213136,48,9650394,689313.8571,1345084.342,3255366,3,296,488,0.932590687,1.554317812,0,34,11.6,12.5,156.25,0,1,0,12.08333333,102,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
80,8411825,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.853126402,0.475521067,2803941.667,4855814.255,8410953,347,8411825,2803941.667,4855814.255,8410953,347,0,0.0,0.0,0,0,80,0,0.475521067,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,872.0,872,872,8410953.0,8410953,8410953,DDoS
80,511799,4,231,231,0,57.75,115.5,0,0,0.0,0.0,451.3490648,11.72335233,102359.8,228484.4499,511085,38,511799,170599.6667,294911.5208,511134,48,676,676.0,0.0,676,676,136,72,7.815568221,3.907784111,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
21,18,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,777777.7778,111111.1111,18.0,0.0,18,18,18,18.0,0.0,18,18,0,0.0,0.0,0,0,64,0,111111.1111,0.0,0,14,9.333333333,8.082903769,65.33333333,0,0,1,14.0,14,229,-1,0,32,0.0,0,0,0.0,0,0,Brute Force
80,1270646,3,26,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,9155.18563,7.083011319,158830.75,448864.6618,1269714,3,751,375.5,460.3265146,701,50,1270568,254113.6,567737.9625,1269714,3,72,132,2.361003773,4.722007546,0,5840,1163.3,2138.329153,4572451.567,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
21,313,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,44728.4345,9584.664537,156.5,142.128463,257,56,313,313.0,0.0,313,313,0,0.0,0.0,0,0,64,20,6389.776358,3194.888179,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
8080,73795,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4620.909276,94.85737516,12299.16667,29175.01616,71849,34,73795,24598.33333,42123.03344,73237,34,72461,36230.5,50372.16577,71849,612,92,72,54.20421438,40.65316078,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots
80,5001683,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.799730811,1667227.667,2886874.343,5000703,137,5001683,2500841.5,3535338.037,5000703,980,0,0.0,0.0,0,0,104,40,0.599798108,0.199932703,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,DoS
53,91044,4,204,51,51,51.0,0.0,161,161,161.0,0.0,5777.426299,65.90220113,18208.8,27658.67193,62468,4,28566,9522.0,16485.65959,28558,4,10,10.0,0.0,10,10,80,40,43.93480076,21.96740038,51,161,82.42857143,53.67450401,2880.952381,0,0,0,96.16666667,204,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
80,17065472,4,239,231,0,59.75,114.2289368,0,0,0.0,0.0,14.00488659,0.410184963,2844245.333,6966508.376,17100000,49,17100000,5688472.333,9852037.213,17100000,49,17100000,8532704.0,12100000.0,17100000,782,136,104,0.234391407,0.175793556,0,231,29.875,81.31497402,6612.125,0,1,0,34.14285714,239,29200,235,2,32,846.0,846,846,17100000.0,17100000,17100000,DoS
8080,70530,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4834.822062,99.24854672,11755.0,27733.81047,68362,48,70530,23510.0,40111.12239,69825,48,68970,34485.0,47909.31285,68362,608,92,72,56.71345527,42.53509145,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots
80,5812829,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.688133093,1937609.667,3355263.311,5811934,125,5812829,2906414.5,4109025.083,5811934,895,0,0.0,0.0,0,0,104,40,0.51609982,0.172033273,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
52397,200,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15000.0,100.0,72.12489168,151,49,0,0.0,0.0,0,0,49,49.0,0.0,49,49,32,64,5000.0,10000.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,269,65535,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,43248,2,64,32,32,32.0,0.0,102,102,102.0,0.0,6196.81835,92.48982612,14416.0,24962.31626,43240,3,5,5.0,0.0,5,5,3,3.0,0.0,3,3,40,40,46.24491306,46.24491306,32,102,60.0,38.34057903,1470.0,0,0,0,75.0,64,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
22,825,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4848.484848,275.0,362.445858,693,48,825,412.5,515.4808435,777,48,0,0.0,0.0,0,0,104,40,3636.363636,1212.121212,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Port Scanning
80,136196,3,26,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,85413.66854,66.08123587,17024.5,47746.17081,135189,3,889,444.5,572.049386,849,40,136010,27202.0,60367.39872,135189,3,72,132,22.02707862,44.05415724,0,4380,1163.3,1903.962654,3625073.789,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,509755,4,231,231,0,57.75,115.5,0,0,0.0,0.0,453.1588704,11.77036027,101951.0,227478.0883,508876,35,509755,169918.3333,293576.3144,508911,245,835,835.0,0.0,835,835,136,72,7.846906847,3.923453424,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,5866949,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.681785371,1955649.667,3386714.746,5866291,127,5866949,2933474.5,4147628.87,5866291,658,0,0.0,0.0,0,0,104,40,0.511339028,0.170446343,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5417724,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.738317419,1805908.0,3127182.241,5416867,123,5417724,2708862.0,3829697.398,5416867,857,0,0.0,0.0,0,0,104,40,0.553738064,0.184579355,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,700,2,8,6,2,4.0,2.828427125,2,2,2.0,0.0,14285.71429,4285.714286,350.0,371.9381669,613,87,700,700.0,0.0,700,700,0,0.0,0.0,0,0,44,24,2857.142857,1428.571429,2,6,3.0,2.0,4.0,0,1,0,4.0,8,1024,29200,1,20,0.0,0,0,0.0,0,0,Port Scanning
22,675,2,8,6,2,4.0,2.828427125,2,2,2.0,0.0,14814.81481,4444.444444,337.5,297.6919549,548,127,675,675.0,0.0,675,675,0,0.0,0.0,0,0,44,24,2962.962963,1481.481481,2,6,3.0,2.0,4.0,0,1,0,4.0,8,1024,29200,1,20,0.0,0,0,0.0,0,0,Port Scanning
53,197,2,102,51,51,51.0,0.0,112,112,112.0,0.0,1654822.335,20304.56853,65.66666667,28.86751346,99,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,40,40,10152.28426,10152.28426,51,112,75.4,33.41107601,1116.3,0,0,0,94.25,102,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,799,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5006.257822,266.3333333,221.9962462,505,66,799,399.5,242.5376259,571,228,0,0.0,0.0,0,0,104,40,3754.693367,1251.564456,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Port Scanning
21,569,2,8,6,2,4.0,2.828427125,2,2,2.0,0.0,17574.69244,5272.407733,284.5,306.1772363,501,68,569,569.0,0.0,569,569,0,0.0,0.0,0,0,44,24,3514.938489,1757.469244,2,6,3.0,2.0,4.0,0,1,0,4.0,8,1024,29200,1,20,0.0,0,0,0.0,0,0,Port Scanning
8080,67835,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5026.903516,103.1915678,11305.83333,26692.68081,65788,53,67835,22611.66667,38623.29874,67209,53,66403,33201.5,46084.27025,65788,615,92,72,58.96661016,44.22495762,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots
21,232,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,60344.82759,12931.03448,116.0,103.2375901,189,43,232,232.0,0.0,232,232,0,0.0,0.0,0,0,64,20,8620.689655,4310.344828,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
21,8583214,9,109,30,0,12.11111111,10.32526567,34,0,12.53333333,14.54975045,34.60242282,2.79615538,373183.2174,983732.2,3503486,3,5038707,629838.375,1163504.03,2797667,3,8583116,613079.7143,1216274.869,3503486,4,296,488,1.048558267,1.747597112,0,34,11.88,12.85275587,165.1933333,0,1,0,12.375,109,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
123,22410,1,48,48,48,48.0,0.0,48,48,48.0,0.0,4283.801874,89.24587238,22410.0,0.0,22410,22410,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,44.62293619,44.62293619,48,48,48.0,0.0,0.0,0,0,0,72.0,48,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,8403319,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.856014391,0.476002399,2801106.333,4850911.974,8402457,339,8403319,2801106.333,4850911.974,8402457,339,0,0.0,0.0,0,0,80,0,0.476002399,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,862.0,862,862,8402457.0,8402457,8402457,DDoS
51584,50,1,6,6,6,6.0,0.0,6,6,6.0,0.0,240000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,20000.0,20000.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots
443,49,1,0,0,0,0.0,0.0,6,6,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,20408.16327,20408.16327,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
8080,79121,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4309.854527,88.47208706,13186.83333,31169.75647,76808,25,79121,26373.66667,44972.89953,78302,25,77532,38766.0,53799.51234,76808,724,92,72,50.55547832,37.91660874,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots
21,77,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,181818.1818,51948.05195,25.66666667,42.72391992,75,1,77,77.0,0.0,77,77,1,1.0,0.0,1,1,64,40,25974.02597,25974.02597,0,14,5.6,7.668115805,58.8,0,0,1,7.0,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
80,5843223,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.684553713,1947741.0,3372814.761,5842332,97,5843223,2921611.5,4130522.543,5842332,891,0,0.0,0.0,0,0,104,40,0.513415285,0.171138428,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5620327,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.711702362,1873442.333,3244142.148,5619455,117,5620327,2810163.5,3972938.14,5619455,872,0,0.0,0.0,0,0,104,40,0.533776771,0.17792559,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,17052504,4,239,231,0,59.75,114.2289368,0,0,0.0,0.0,14.01553696,0.410496898,2842084.0,6960987.391,17100000,21,17100000,5684151.667,9844118.848,17100000,597,17100000,8526220.0,12100000.0,17100000,1251,136,104,0.234569656,0.175927242,0,231,29.875,81.31497402,6612.125,0,1,0,34.14285714,239,29200,235,2,32,1315.0,1315,1315,17100000.0,17100000,17100000,DoS
22,610,2,8,6,2,4.0,2.828427125,2,2,2.0,0.0,16393.44262,4918.032787,305.0,333.7544007,541,69,610,610.0,0.0,610,610,0,0.0,0.0,0,0,44,24,3278.688525,1639.344262,2,6,3.0,2.0,4.0,0,1,0,4.0,8,1024,29200,1,20,0.0,0,0,0.0,0,0,Port Scanning
80,6088411,5,30,6,6,6.0,0.0,0,0,0.0,0.0,4.927394028,0.821232338,1522102.75,3043017.519,6086629,200,6088411,1522102.75,3043017.519,6086629,200,0,0.0,0.0,0,0,100,0,0.821232338,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,1782.0,1782,1782,6086629.0,6086629,6086629,DDoS
21,8466872,9,105,24,0,11.66666667,9.354143467,34,0,12.53333333,14.54975045,34.60545996,2.834576925,368124.8696,954338.9786,2871939,3,5550409,693801.125,1283459.099,2897871,212,8466766,604769.0,1177787.335,2871939,3,296,488,1.062966347,1.771610578,0,34,11.72,12.60132268,158.7933333,0,1,0,12.20833333,105,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
8080,64953,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5249.949964,107.7702339,10825.5,25641.83636,63164,22,64953,21651.0,36994.13376,64367,22,63778,31889.0,44229.52916,63164,614,92,72,61.58299078,46.18724308,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots
8080,70522,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4835.370523,99.25980545,11753.66667,27628.19445,68143,55,70522,23507.33333,40128.0105,69842,55,68761,34380.5,47747.3854,68143,618,92,72,56.71988883,42.53991662,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots
22,683,2,8,6,2,4.0,2.828427125,2,2,2.0,0.0,14641.28843,4392.38653,341.5,323.147799,570,113,683,683.0,0.0,683,683,0,0.0,0.0,0,0,44,24,2928.257687,1464.128843,2,6,3.0,2.0,4.0,0,1,0,4.0,8,1024,29200,1,20,0.0,0,0,0.0,0,0,Port Scanning
80,510943,4,231,231,0,57.75,115.5,0,0,0.0,0.0,452.105225,11.74299286,102188.6,228112.8387,510249,4,510943,170314.3333,294421.6823,510283,4,649,649.0,0.0,649,649,136,72,7.828661906,3.914330953,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,83,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,12048.19277,12048.19277,0,0,0.0,0.0,0.0,0,0,1,0.0,0,237,235,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,1632,3,26,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,7128063.725,5514.705882,204.0,299.140674,875,3,1089,544.5,702.1570337,1041,48,1466,293.2,429.3334369,1005,3,72,132,1838.235294,3676.470588,0,4380,1163.3,1903.962654,3625073.789,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
